Timestamp,W/m² Solar Radiation,mm Precipitation, Lightning Activity,km Lightning Distance,° Wind Direction,m/s Wind Speed,m/s Gust Speed,°C Air Temperature,kPa Vapor Pressure,kPa Atmospheric Pressure,° X-axis Level,° Y-axis Level,mm/h Max Precip Rate,°C RH Sensor Temp,kPa VPD,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°C Logger Temperature
6/20/2019 12:30,278,0.000,0,0,99,3.95,6.76,20.4,2.39,99.22,-0.1,2.6,0.0,21.3,0,100,8212,99.12,22.2
6/20/2019 12:45,349,0.000,0,0,102,4.59,7.79,20.7,2.43,99.20,0.3,2.5,0.0,21.9,0,100,8220,99.10,23.1
6/20/2019 13:00,649,0.000,0,0,104,4.20,5.96,20.9,2.47,99.16,0.7,2.8,0.0,22.7,0,100,8241,99.07,24.4
6/20/2019 13:15,647,0.000,0,0,113,3.07,5.22,21.4,2.55,99.14,0.2,2.5,0.0,23.8,#N/A,100,8243,99.04,26.5
6/20/2019 13:30,414,0.000,0,0,109,2.29,4.13,21.6,2.58,99.13,-0.2,2.4,0.0,24.3,#N/A,100,8251,99.01,27.3
6/20/2019 13:45,354,0.000,0,0,107,2.42,4.25,21.8,2.61,99.11,0.1,2.4,0.0,24.7,0,100,8255,98.99,27.9
6/20/2019 14:00,267,0.000,0,0,102,3.83,6.01,22.1,2.65,99.07,0.3,2.5,0.0,24.7,0,100,8252,98.95,27.9
6/20/2019 14:15,404,0.000,0,0,105,3.64,5.94,23.0,2.80,99.03,0.1,2.5,0.0,25.1,0,100,8256,98.92,27.9
6/20/2019 14:30,333,0.000,0,0,130,3.14,6.66,23.7,2.93,99.01,0.2,2.7,0.0,25.3,0,100,8260,98.90,28.1
6/20/2019 14:45,286,0.000,0,0,136,2.75,4.81,24.4,3.05,99.00,0.1,2.7,0.0,25.8,0,100,8260,98.88,28.2
6/20/2019 15:00,213,0.000,0,0,145,2.69,4.51,24.8,3.11,98.99,0.0,2.7,0.0,25.8,0,100,8259,98.87,28.0
6/20/2019 15:15,311,0.000,0,0,128,3.12,5.30,24.7,3.09,98.98,0.3,2.7,0.0,25.8,0,100,8260,98.86,27.7
6/20/2019 15:30,102,0.034,0,0,132,3.54,5.92,24.6,2.99,98.98,0.3,2.4,1.0,25.5,0,100,8257,98.86,27.2
6/20/2019 15:45,105,0.153,0,0,160,2.72,4.31,24.2,2.86,98.99,-0.2,2.6,4.1,24.8,0,100,8257,98.88,26.0
6/20/2019 16:00,107,0.000,0,0,137,2.76,4.73,23.8,2.82,98.99,0.0,2.6,0.0,24.5,0,100,8252,98.87,25.5
6/20/2019 16:15,87,0.017,0,0,107,2.75,6.25,23.7,2.80,98.98,0.2,2.5,1.0,24.2,0,100,8251,98.87,25.1
6/20/2019 16:30,87,0.017,0,0,102,4.07,6.22,23.5,2.78,98.94,0.4,2.5,1.0,24.0,0,100,8248,98.82,24.7
6/20/2019 16:45,139,0.017,0,0,105,4.81,6.41,23.2,2.70,98.90,0.0,2.7,1.0,23.5,0,100,8247,98.79,24.0
6/20/2019 17:00,292,0.085,0,0,121,3.10,7.35,22.9,2.70,98.90,0.1,2.3,1.0,23.3,0,100,8251,98.80,23.8
6/20/2019 17:15,494,0.000,0,0,102,2.94,4.58,23.1,2.78,98.87,0.0,2.4,0.0,23.9,0,100,8261,98.78,24.3
6/20/2019 17:30,650,0.000,0,0,101,3.57,6.33,23.5,2.83,98.87,0.1,2.6,0.0,24.9,0,100,8270,98.78,25.6
6/20/2019 17:45,382,0.000,0,0,102,5.52,7.61,23.2,2.82,98.89,0.2,2.7,0.0,25.2,0,100,8272,98.79,26.8
6/20/2019 18:00,88,0.000,0,0,98,6.65,10.67,23.2,2.78,98.89,0.0,2.7,0.0,24.4,0,100,8265,98.77,26.3
6/20/2019 18:15,39,5.017,0,0,129,2.94,7.16,22.1,2.64,98.89,0.5,2.4,72.4,23.3,0,100,8262,98.78,24.7
6/20/2019 18:30,201,0.034,0,0,102,3.17,5.43,21.6,2.57,98.86,0.1,2.5,1.0,22.6,0,100,8265,98.78,23.6
6/20/2019 18:45,301,0.000,0,0,107,3.74,6.06,21.6,2.58,98.84,-0.2,2.7,0.0,22.8,0,100,8263,98.75,23.5
6/20/2019 19:00,55,0.000,0,0,108,4.12,5.90,21.8,2.61,98.82,0.1,2.7,0.0,22.7,#N/A,100,8260,98.73,23.2
6/20/2019 19:15,104,0.000,0,0,183,2.37,3.94,22.4,2.66,98.81,0.1,2.5,0.0,22.6,0,100,8258,98.72,22.8
6/20/2019 19:30,42,0.017,0,0,249,2.20,5.23,22.6,2.68,98.82,0.2,2.6,1.0,22.6,0,100,8258,98.73,22.7
6/20/2019 19:45,29,0.000,0,0,236,3.44,5.51,22.6,2.64,98.82,0.1,2.5,0.0,22.5,0,100,8254,98.73,22.4
6/20/2019 20:00,10,0.000,0,0,232,3.46,5.48,22.9,2.64,98.80,0.3,2.5,0.0,22.4,0,100,8253,98.71,22.2
6/20/2019 20:15,3,0.000,0,0,248,2.56,4.89,22.7,2.64,98.82,0.2,2.5,0.0,22.3,0,100,8248,98.72,22.1
6/20/2019 20:30,0,0.034,0,0,256,2.80,5.23,22.8,2.65,98.82,0.0,2.6,1.0,22.3,0,100,8247,98.72,22.1
6/20/2019 20:45,0,1.583,0,0,248,2.95,5.93,22.2,2.64,98.81,0.2,2.6,29.6,22.4,0,100,8242,98.71,22.1
6/20/2019 21:00,0,0.034,0,0,213,3.48,4.93,22.2,2.65,98.79,0.0,2.6,1.0,22.1,0,100,8244,98.69,21.9
6/20/2019 21:15,0,0.000,0,0,223,4.06,6.08,22.8,2.68,98.80,0.0,2.4,0.0,22.1,0,100,8241,98.69,21.9
6/20/2019 21:30,0,0.000,0,0,217,3.38,4.74,23.0,2.72,98.80,0.3,2.5,0.0,22.3,0,100,8241,98.69,21.9
6/20/2019 21:45,0,0.000,0,0,218,3.25,4.46,23.2,2.74,98.80,0.3,2.4,0.0,22.4,0,100,8238,98.69,22.0
6/20/2019 22:00,0,0.000,0,0,220,4.78,6.69,23.6,2.78,98.80,-0.2,2.5,0.0,22.7,0,100,8238,98.69,22.1
6/20/2019 22:15,0,0.000,0,0,227,4.10,6.49,23.3,2.82,98.84,0.2,2.3,0.0,23.0,0,100,8233,98.72,22.3
6/20/2019 22:30,0,0.000,0,0,241,3.13,6.41,23.1,2.81,98.83,0.4,2.7,0.0,23.1,0,100,8232,98.70,22.4
6/20/2019 22:45,0,0.017,0,0,237,2.35,4.37,23.0,2.80,98.81,0.0,2.5,1.0,23.0,0,100,8231,98.69,22.4
6/20/2019 23:00,0,0.000,0,0,257,3.43,5.06,22.8,2.78,98.83,0.4,2.6,0.0,22.9,0,100,8232,98.71,22.3
6/20/2019 23:15,0,0.000,0,0,260,3.91,6.16,22.7,2.76,98.83,0.3,2.5,0.0,22.8,0,100,8226,98.72,22.3
6/20/2019 23:30,0,0.000,0,0,260,3.14,4.50,22.6,2.73,98.83,0.3,2.3,0.0,22.6,0,100,8227,98.72,22.2
6/20/2019 23:45,0,0.000,0,0,258,3.09,4.36,22.5,2.69,98.82,-0.3,2.5,0.0,22.6,0,100,8226,98.71,22.1
6/21/2019 0:00,0,0.000,0,0,259,3.31,5.30,22.5,2.65,98.82,-0.1,2.4,0.0,22.5,0,100,8224,98.72,22.0
6/21/2019 0:15,0,0.000,0,0,252,3.46,5.58,22.4,2.59,98.82,0.2,2.6,0.0,22.5,0,100,8218,98.72,22.0
6/21/2019 0:30,0,0.000,0,0,230,2.76,4.67,22.5,2.50,98.83,0.0,2.7,0.0,22.5,0,100,8218,98.74,21.8
6/21/2019 0:45,0,0.000,0,0,243,2.38,4.69,22.7,2.54,98.82,0.3,2.5,0.0,22.5,0,100,8212,98.73,21.7
6/21/2019 1:00,0,0.000,0,0,257,2.77,3.75,22.5,2.51,98.80,0.1,2.6,0.0,22.4,0,100,8213,98.71,21.7
6/21/2019 1:15,0,0.000,0,0,251,3.35,5.68,22.4,2.49,98.81,0.4,2.6,0.0,22.3,0,100,8213,98.72,21.6
6/21/2019 1:30,0,0.000,0,0,247,2.86,4.99,22.3,2.48,98.82,0.0,2.6,0.0,22.2,0,100,8213,98.72,21.5
6/21/2019 1:45,0,0.000,0,0,254,3.07,4.82,22.3,2.48,98.82,0.1,2.6,0.0,22.2,0,100,8212,98.73,21.5
6/21/2019 2:00,0,0.000,0,0,245,2.87,4.09,22.2,2.49,98.81,0.1,2.6,0.0,22.1,0,100,8212,98.71,21.5
6/21/2019 2:15,0,0.000,0,0,252,2.80,4.72,22.1,2.49,98.80,0.2,2.5,0.0,22.1,0,100,8210,98.70,21.4
6/21/2019 2:30,0,0.000,0,0,252,3.07,5.11,22.0,2.48,98.79,-0.1,2.5,0.0,22.0,0,100,8205,98.69,21.4
6/21/2019 2:45,0,0.000,0,0,256,3.28,5.03,21.9,2.46,98.78,0.1,2.4,0.0,21.9,0,100,8208,98.68,21.3
6/21/2019 3:00,0,0.000,0,0,255,3.20,5.60,21.7,2.45,98.79,0.7,2.6,0.0,21.7,0,100,8206,98.69,21.3
6/21/2019 3:15,0,0.000,0,0,245,2.38,4.58,21.6,2.46,98.78,0.1,2.5,0.0,21.6,0,100,8204,98.68,21.2
6/21/2019 3:30,0,0.000,0,0,271,1.36,3.07,21.6,2.45,98.75,0.1,2.6,0.0,21.5,0,100,8202,98.65,21.1
6/21/2019 3:45,0,0.000,0,0,313,0.95,2.47,21.6,2.45,98.73,0.2,2.6,0.0,21.4,0,100,8203,98.63,21.0
6/21/2019 4:00,0,0.017,0,0,325,1.66,4.73,21.5,2.44,98.71,0.1,2.5,1.0,21.4,0,100,8202,98.61,20.9
6/21/2019 4:15,0,0.000,0,0,288,1.93,5.28,21.5,2.41,98.72,0.1,2.6,0.0,21.4,0,100,8201,98.63,20.9
6/21/2019 4:30,0,0.000,0,0,256,1.50,3.36,21.4,2.41,98.74,0.1,2.6,0.0,21.3,0,100,8201,98.64,20.9
6/21/2019 4:45,0,0.000,0,0,323,1.11,2.42,21.4,2.42,98.72,-0.2,2.5,0.0,21.3,0,100,8197,98.63,20.8
6/21/2019 5:00,0,0.000,0,0,327,1.53,3.25,21.4,2.42,98.73,0.0,2.6,0.0,21.3,0,100,8197,98.64,20.8
6/21/2019 5:15,0,0.170,0,0,266,0.96,2.92,21.2,2.43,98.75,0.2,2.6,5.1,21.2,0,100,8196,98.66,20.8
6/21/2019 5:30,0,0.817,0,0,255,2.44,5.39,21.0,2.42,98.77,0.1,2.6,15.3,21.1,0,100,8194,98.68,20.7
6/21/2019 5:45,0,2.243,0,0,255,2.94,4.72,20.4,2.40,98.81,-0.1,2.7,15.3,20.8,#N/A,100,8192,98.71,20.6
6/21/2019 6:00,1,1.209,0,0,254,3.00,4.02,20.1,2.36,98.83,0.3,2.5,11.2,20.4,#N/A,100,8192,98.72,20.4
6/21/2019 6:15,3,1.174,0,0,248,1.38,3.13,20.0,2.34,98.83,0.2,2.6,24.5,20.3,#N/A,100,8190,98.72,20.3
6/21/2019 6:30,22,0.221,0,0,2,0.88,2.15,19.9,2.32,98.81,0.1,2.7,3.1,20.1,#N/A,100,8191,98.71,20.2
6/21/2019 6:45,34,0.051,0,0,322,1.84,3.35,20.0,2.33,98.82,-0.2,2.1,2.0,20.2,#N/A,100,8189,98.72,20.2
6/21/2019 7:00,29,0.000,0,0,345,1.39,4.33,20.1,2.34,98.85,0.1,2.5,0.0,20.3,0,100,8189,98.75,20.2
6/21/2019 7:15,31,0.000,0,0,348,2.24,4.73,19.7,2.30,98.85,-0.2,2.5,0.0,20.3,0,100,8187,98.76,20.2
6/21/2019 7:30,40,1.345,0,0,10,3.40,6.99,19.3,2.23,98.86,0.3,2.7,24.5,20.0,0,100,8187,98.77,20.0
6/21/2019 7:45,84,0.357,0,0,0,3.52,7.55,18.7,2.16,98.84,0.0,2.5,4.1,19.6,#N/A,100,8187,98.76,19.6
6/21/2019 8:00,86,0.630,0,0,0,3.50,6.88,18.4,2.11,98.84,-0.3,2.1,4.1,19.3,0,100,8187,98.77,19.3
6/21/2019 8:15,56,1.447,0,0,354,4.27,8.36,18.3,2.10,98.85,1.2,2.6,9.2,19.0,#N/A,100,8185,98.78,19.1
6/21/2019 8:30,20,2.191,0,0,347,5.14,9.22,18.2,2.08,98.90,-0.9,2.1,13.3,18.6,#N/A,100,8184,98.82,18.8
6/21/2019 8:45,37,2.481,0,0,352,5.34,9.36,17.8,2.03,98.90,1.0,1.9,19.4,18.3,#N/A,100,8181,98.83,18.5
6/21/2019 9:00,124,0.919,0,0,348,4.56,8.33,17.6,2.02,98.90,0.8,2.6,7.1,18.2,#N/A,100,8184,98.84,18.3
6/21/2019 9:15,183,0.374,0,0,348,3.62,7.45,17.7,2.03,98.91,0.0,2.6,4.1,18.4,#N/A,100,8187,98.85,18.4
6/21/2019 9:30,234,0.017,0,0,340,3.76,6.53,17.6,2.00,98.95,0.0,2.7,1.0,18.6,0,100,8189,98.88,18.6
6/21/2019 9:45,297,0.000,0,0,341,3.96,8.17,17.4,1.98,98.96,0.9,2.8,0.0,18.8,0,100,8195,98.90,18.8
6/21/2019 10:00,357,0.000,0,0,352,5.81,10.68,17.1,1.96,98.99,-1.1,2.5,0.0,18.9,#N/A,100,8204,98.94,19.0
6/21/2019 10:15,224,0.000,0,0,345,4.87,8.31,17.3,1.97,99.04,0.2,2.8,0.0,18.9,#N/A,100,8204,98.98,19.1
6/21/2019 10:30,193,0.289,0,0,348,4.68,9.51,17.4,1.99,99.06,0.9,2.8,8.2,18.7,#N/A,100,8206,99.01,18.9
6/21/2019 10:45,359,0.017,0,0,346,5.65,11.34,17.2,1.96,99.08,1.5,2.3,1.0,18.9,#N/A,100,8216,99.04,18.9
6/21/2019 11:00,333,0.000,0,0,346,4.87,11.02,17.2,1.96,99.12,0.8,2.5,0.0,19.1,#N/A,100,8219,99.08,19.2
6/21/2019 11:15,352,0.000,0,0,350,6.39,12.03,18.6,2.10,99.15,2.2,3.5,0.0,19.4,0,100,8221,99.10,19.6
6/21/2019 11:30,285,0.000,0,0,347,6.22,12.61,18.9,2.06,99.17,-0.6,2.7,0.0,19.4,0,100,8229,99.12,19.8
6/21/2019 11:45,348,0.000,0,0,346,5.46,11.39,18.9,2.05,99.18,0.2,2.7,0.0,19.6,0,100,8231,99.14,20.0
6/21/2019 12:00,571,0.000,0,0,354,5.87,9.92,19.1,2.04,99.19,-0.7,2.2,0.0,20.0,0,100,8248,99.16,20.5
6/21/2019 12:15,471,0.000,0,0,356,3.72,8.31,19.3,2.05,99.21,1.2,2.8,0.0,20.7,0,100,8251,99.17,21.3
6/21/2019 12:30,311,0.000,0,0,351,5.25,10.13,19.2,2.01,99.22,0.0,2.2,0.0,20.6,0,100,8254,99.18,21.4
6/21/2019 12:45,329,0.000,0,0,349,5.34,10.16,19.1,1.99,99.25,1.0,2.5,0.0,20.2,0,100,8260,99.21,21.0
6/21/2019 13:00,392,0.000,0,0,353,6.14,11.71,19.3,1.97,99.27,0.1,3.3,0.0,20.3,0,100,8262,99.22,21.1
6/21/2019 13:15,558,0.000,0,0,349,5.31,9.80,19.6,1.96,99.27,-1.0,2.5,0.0,20.8,0,100,8276,99.24,21.5
6/21/2019 13:30,763,0.000,0,0,344,5.06,8.29,20.1,1.97,99.28,0.5,2.4,0.0,21.6,0,100,8293,99.24,22.6
6/21/2019 13:45,481,0.000,0,0,338,6.15,12.63,20.5,1.94,99.31,1.5,2.5,0.0,22.1,0,100,8298,99.25,23.3
6/21/2019 14:00,512,0.000,0,0,342,6.36,11.10,20.7,1.88,99.32,-1.2,2.0,0.0,22.1,1,100,8304,99.26,23.1
6/21/2019 14:15,552,0.000,0,0,339,4.42,8.22,21.1,1.88,99.33,0.2,2.3,0.0,22.4,1,100,8312,99.28,23.5
6/21/2019 14:30,772,0.000,0,0,345,5.00,11.07,21.5,1.86,99.32,0.6,2.4,0.0,23.1,1,100,8327,99.29,24.4
6/21/2019 14:45,583,0.000,0,0,344,7.17,12.05,21.7,1.67,99.36,-1.7,0.4,0.0,23.2,1,100,8334,99.32,24.5
6/21/2019 15:00,729,0.000,0,0,347,5.86,12.93,22.1,1.61,99.38,0.0,2.7,0.0,23.5,1,100,8346,99.34,24.7
6/21/2019 15:15,509,0.000,0,0,333,4.72,8.99,22.5,1.63,99.40,0.5,2.4,0.0,23.8,1,100,8347,99.36,25.2
6/21/2019 15:30,755,0.000,0,0,332,7.20,13.27,22.8,1.62,99.41,-1.4,2.6,0.0,24.1,1,100,8362,99.36,25.3
6/21/2019 15:45,783,0.000,0,0,333,7.07,13.31,23.1,1.58,99.40,0.0,1.2,0.0,24.4,1,100,8371,99.36,25.5
6/21/2019 16:00,592,0.000,0,0,339,6.97,11.72,23.5,1.52,99.43,-1.3,3.0,0.0,24.7,1,100,8374,99.38,25.9
6/21/2019 16:15,525,0.000,0,0,335,5.85,10.40,23.9,1.49,99.44,0.7,1.7,0.0,24.9,1,100,8376,99.39,25.9
6/21/2019 16:30,557,0.000,0,0,337,6.69,16.38,24.4,1.40,99.42,0.5,2.0,0.0,25.3,2,100,8382,99.36,26.3
6/21/2019 16:45,624,0.000,0,0,337,7.77,14.22,24.8,1.28,99.45,0.2,2.7,0.0,25.8,2,100,8385,99.39,26.5
6/21/2019 17:00,309,0.000,0,0,338,8.20,13.21,24.8,1.26,99.47,-0.4,2.3,0.0,25.9,2,100,8383,99.41,26.5
6/21/2019 17:15,593,0.000,0,0,333,6.98,14.01,25.0,1.26,99.46,2.2,2.3,0.0,25.9,2,100,8388,99.42,26.3
6/21/2019 17:30,526,0.000,0,0,325,7.30,13.77,24.9,1.24,99.46,-0.7,2.9,0.0,26.3,2,100,8386,99.41,26.6
6/21/2019 17:45,494,0.000,0,0,333,9.33,16.71,24.8,1.19,99.46,-2.5,2.7,0.0,26.3,2,100,8384,99.40,26.4
6/21/2019 18:00,407,0.000,0,0,340,8.49,15.71,24.7,1.16,99.47,2.5,2.1,0.0,26.1,2,100,8384,99.44,26.1
6/21/2019 18:15,359,0.000,0,0,331,7.22,14.57,24.6,1.19,99.51,-0.2,2.6,0.0,25.9,2,100,8375,99.47,25.9
6/21/2019 18:30,313,0.000,0,0,331,7.20,14.38,24.6,1.17,99.53,-0.1,3.0,0.0,25.9,2,100,8373,99.48,25.7
6/21/2019 18:45,266,0.000,0,0,332,8.25,15.44,24.5,1.16,99.54,-0.2,3.5,0.0,25.7,2,100,8370,99.51,25.4
6/21/2019 19:00,220,0.000,0,0,337,7.09,16.13,24.5,1.15,99.57,0.1,3.3,0.0,25.5,2,100,8364,99.55,25.2
6/21/2019 19:15,177,0.000,0,0,337,7.41,12.78,24.4,1.18,99.60,-1.9,2.6,0.0,25.3,2,100,8359,99.58,25.0
6/21/2019 19:30,135,0.000,0,0,334,5.81,12.14,24.4,1.22,99.63,0.6,3.0,0.0,25.1,2,100,8353,99.60,24.8
6/21/2019 19:45,96,0.000,0,0,332,5.84,12.04,24.2,1.24,99.65,1.2,3.8,0.0,24.8,2,100,8352,99.62,24.5
6/21/2019 20:00,64,0.000,0,0,329,5.11,9.19,24.1,1.26,99.68,-0.5,2.7,0.0,24.5,2,100,8347,99.65,24.2
6/21/2019 20:15,39,0.000,0,0,332,5.09,9.84,24.0,1.22,99.72,0.1,2.8,0.0,24.2,2,100,8342,99.68,23.8
6/21/2019 20:30,11,0.000,0,0,331,5.47,10.78,23.7,1.17,99.74,-0.7,2.4,0.0,23.9,2,100,8338,99.70,23.4
6/21/2019 20:45,3,0.000,0,0,330,5.65,10.12,23.4,1.16,99.75,0.8,2.9,0.0,23.4,2,100,8334,99.73,22.9
6/21/2019 21:00,0,0.000,0,0,333,5.11,8.98,23.1,1.15,99.77,-0.3,2.0,0.0,23.0,2,100,8330,99.75,22.5
6/21/2019 21:15,0,0.000,0,0,333,4.47,6.96,22.8,1.14,99.78,-0.2,2.3,0.0,22.7,2,100,8327,99.76,22.1
6/21/2019 21:30,0,0.000,0,0,321,2.70,5.52,22.6,1.16,99.83,-0.1,2.6,0.0,22.5,2,100,8325,99.80,21.7
6/21/2019 21:45,0,0.000,0,0,327,3.97,7.16,22.4,1.17,99.85,0.1,2.5,0.0,22.2,2,100,8323,99.83,21.3
6/21/2019 22:00,0,0.000,0,0,322,4.18,8.97,22.1,1.16,99.85,-0.3,2.3,0.0,21.9,1,100,8321,99.83,21.1
6/21/2019 22:15,0,0.000,0,0,328,4.72,8.36,21.8,1.15,99.85,0.5,2.3,0.0,21.7,1,100,8318,99.85,20.8
6/21/2019 22:30,0,0.000,0,0,327,3.87,8.27,21.5,1.14,99.87,0.1,2.6,0.0,21.4,1,100,8314,99.87,20.6
6/21/2019 22:45,0,0.000,0,0,326,3.15,6.70,21.3,1.14,99.90,0.0,2.6,0.0,21.2,1,100,8313,99.88,20.3
6/21/2019 23:00,0,0.000,0,0,322,2.34,4.65,21.1,1.16,99.91,0.1,2.3,0.0,20.9,1,100,8310,99.90,19.9
6/21/2019 23:15,0,0.000,0,0,323,3.33,6.06,20.8,1.14,99.93,0.0,2.4,0.0,20.6,1,100,8307,99.91,19.7
6/21/2019 23:30,0,0.000,0,0,327,3.52,7.12,20.7,1.13,99.94,0.2,2.4,0.0,20.4,1,100,8307,99.92,19.5
6/21/2019 23:45,0,0.000,0,0,314,2.58,5.85,20.4,1.12,99.96,0.5,2.6,0.0,20.2,1,100,8304,99.93,19.3
6/22/2019 0:00,0,0.000,0,0,286,2.45,7.26,20.2,1.12,99.96,0.2,2.5,0.0,19.9,1,100,8304,99.95,19.0
6/22/2019 0:15,0,0.000,0,0,277,2.71,6.57,20.0,1.13,99.99,-0.3,2.3,0.0,19.7,1,100,8295,99.97,18.9
6/22/2019 0:30,0,0.000,0,0,292,2.37,4.98,19.8,1.12,99.99,0.0,2.5,0.0,19.5,1,100,8294,99.99,18.7
6/22/2019 0:45,0,0.000,0,0,300,2.24,5.91,19.7,1.14,100.00,0.3,2.7,0.0,19.3,1,100,8292,100.00,18.5
6/22/2019 1:00,0,0.000,0,0,283,2.26,5.77,19.4,1.15,100.02,0.1,2.5,0.0,19.1,1,100,8288,100.02,18.3
6/22/2019 1:15,0,0.000,0,0,272,3.17,6.43,19.1,1.16,100.04,-0.1,2.5,0.0,18.9,1,100,8286,100.03,18.1
6/22/2019 1:30,0,0.000,0,0,269,4.46,8.46,18.9,1.17,100.05,0.2,2.2,0.0,18.7,1,100,8289,100.04,17.9
6/22/2019 1:45,0,0.000,0,0,269,5.01,8.69,18.6,1.17,100.05,-0.5,2.6,0.0,18.5,1,100,8288,100.04,17.9
6/22/2019 2:00,0,0.000,0,0,278,3.49,7.02,18.4,1.18,100.05,0.0,2.5,0.0,18.3,1,100,8286,100.04,17.6
6/22/2019 2:15,0,0.000,0,0,293,2.89,6.31,18.4,1.18,100.04,0.0,2.7,0.0,18.1,1,100,8287,100.04,17.4
6/22/2019 2:30,0,0.000,0,0,317,3.41,7.95,18.3,1.19,100.02,0.6,2.6,0.0,18.0,1,100,8284,100.02,17.3
6/22/2019 2:45,0,0.000,0,0,297,2.13,4.92,18.2,1.19,100.03,0.3,2.4,0.0,17.9,1,100,8279,100.03,17.1
6/22/2019 3:00,0,0.000,0,0,283,2.47,5.49,18.1,1.20,100.03,0.0,2.4,0.0,17.7,1,100,8280,100.03,17.0
6/22/2019 3:15,0,0.000,0,0,288,2.43,8.81,18.0,1.21,100.03,-0.4,2.6,0.0,17.7,1,100,8281,100.03,16.8
6/22/2019 3:30,0,0.000,0,0,306,2.47,5.44,17.9,1.22,100.03,0.2,2.5,0.0,17.6,1,100,8278,100.03,16.7
6/22/2019 3:45,0,0.000,0,0,306,2.78,7.09,17.7,1.23,100.03,0.2,2.8,0.0,17.4,1,100,8276,100.03,16.6
6/22/2019 4:00,0,0.000,0,0,306,2.84,6.92,17.6,1.24,100.03,0.3,2.3,0.0,17.3,1,100,8276,100.03,16.5
6/22/2019 4:15,0,0.000,0,0,325,3.08,5.92,17.5,1.24,100.02,0.2,2.6,0.0,17.2,1,100,8276,100.02,16.4
6/22/2019 4:30,0,0.000,0,0,321,2.46,5.56,17.3,1.25,100.01,0.1,2.5,0.0,17.1,1,100,8272,100.01,16.2
6/22/2019 4:45,0,0.000,0,0,328,3.19,6.39,17.1,1.24,100.01,-0.1,2.5,0.0,16.9,1,100,8268,100.02,16.0
6/22/2019 5:00,0,0.000,0,0,330,2.93,5.33,17.0,1.24,100.02,0.5,2.3,0.0,16.8,1,100,8269,100.03,15.9
6/22/2019 5:15,0,0.000,0,0,310,2.26,5.61,16.9,1.24,100.04,0.3,2.7,0.0,16.6,1,100,8270,100.05,15.7
6/22/2019 5:30,3,0.000,0,0,307,1.92,4.28,16.9,1.24,100.06,0.3,2.4,0.0,16.4,1,100,8268,100.07,15.6
6/22/2019 5:45,8,0.000,0,0,319,2.80,6.36,17.0,1.25,100.08,0.3,2.5,0.0,16.5,1,100,8267,100.09,15.7
6/22/2019 6:00,34,0.000,0,0,315,3.22,7.08,17.1,1.26,100.10,0.0,2.7,0.0,16.7,1,100,8263,100.11,16.2
6/22/2019 6:15,71,0.000,0,0,304,2.52,7.36,17.3,1.27,100.12,0.3,2.5,0.0,17.3,1,100,8264,100.13,17.2
6/22/2019 6:30,104,0.000,0,0,308,2.36,4.95,17.4,1.29,100.13,0.2,2.5,0.0,17.9,1,100,8263,100.14,18.0
6/22/2019 6:45,140,0.000,0,0,323,3.50,7.10,17.4,1.29,100.14,-0.2,2.4,0.0,18.4,1,100,8263,100.14,18.7
6/22/2019 7:00,178,0.000,0,0,331,5.36,10.32,17.5,1.29,100.14,0.6,2.8,0.0,18.8,1,100,8263,100.14,19.1
6/22/2019 7:15,218,0.000,0,0,333,5.52,8.75,17.6,1.29,100.13,0.5,2.3,0.0,19.1,1,100,8263,100.14,19.4
6/22/2019 7:30,262,0.000,0,0,336,5.73,9.91,17.7,1.30,100.14,0.7,2.9,0.0,19.4,1,100,8263,100.15,19.7
6/22/2019 7:45,309,0.000,0,0,327,4.32,8.51,18.1,1.31,100.14,0.3,2.2,0.0,19.8,1,100,8263,100.16,20.1
6/22/2019 8:00,359,0.000,0,0,334,4.54,9.39,18.5,1.32,100.14,0.4,2.5,0.0,20.5,1,100,8264,100.15,20.7
6/22/2019 8:15,406,0.000,0,0,334,6.43,12.92,18.9,1.30,100.12,1.3,2.2,0.0,20.9,1,100,8265,100.13,21.0
6/22/2019 8:30,453,0.000,0,0,331,6.79,10.68,19.2,1.29,100.11,-0.8,2.5,0.0,21.3,1,100,8263,100.12,21.3
6/22/2019 8:45,499,0.000,0,0,330,7.10,11.24,19.5,1.29,100.10,-0.5,2.7,0.0,21.6,1,100,8265,100.11,21.6
6/22/2019 9:00,544,0.000,0,0,330,5.88,9.56,20.1,1.29,100.10,0.0,2.6,0.0,22.1,1,100,8270,100.12,22.0
6/22/2019 9:15,589,0.000,0,0,334,6.26,10.93,20.5,1.28,100.09,0.5,3.1,0.0,22.6,1,100,8270,100.10,22.6
6/22/2019 9:30,632,0.000,0,0,337,5.93,10.60,20.9,1.27,100.09,0.4,2.6,0.0,23.1,1,100,8279,100.09,23.0
6/22/2019 9:45,675,0.000,0,0,334,6.25,12.01,21.4,1.26,100.08,-1.3,3.2,0.0,23.6,1,100,8292,100.09,23.6
6/22/2019 10:00,714,0.000,0,0,336,6.98,11.65,21.5,1.23,100.08,1.4,2.3,0.0,23.9,1,100,8300,100.09,23.9
6/22/2019 10:15,739,0.000,0,0,338,7.66,12.21,21.7,1.21,100.08,1.6,3.0,0.0,24.0,1,100,8311,100.09,24.2
6/22/2019 10:30,774,0.000,0,0,342,6.38,12.64,21.8,1.20,100.09,-0.1,2.7,0.0,24.1,1,100,8324,100.10,24.4
